YEAR,QUARTER,REGION,PROVINCE,SEX,VALUE,UNIT,SOURCE
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,หญิง,214.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,นครพนม,ชาย,154.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,นครพนม,หญิง,132.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,ชาย,700.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,หญิง,558.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,ชาย,92.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,หญิง,80.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,ชาย,358.00,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,หญิง,291.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,ชาย,227.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,หญิง,188.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,ชาย,103.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,หญิง,92.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ยโสธร,ชาย,144.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ยโสธร,หญิง,138.90,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,ชาย,303.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,หญิง,267.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,ชาย,305.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,หญิง,282.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,สกลนคร,ชาย,234.20,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,สกลนคร,หญิง,191.80,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,สุรินทร์,ชาย,290.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,สุรินทร์,หญิง,255.00,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,หนองคาย,ชาย,110.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,หนองคาย,หญิง,94.70,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,ชาย,127.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,หญิง,96.10,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,ชาย,73.80,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,หญิง,60.60,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,อุดรธานี,ชาย,333.30,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,อุดรธานี,หญิง,285.40,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,ชาย,493.50,พันคน,สำนักงานสถิติแห่งชาติ
2564,"ไตรมาสที่ 3",ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,หญิง,402.30,พันคน,สำนักงานสถิติแห่งชาติ
